inning_id,runs,wickets,overs,final_score,checkpoint
147-1,85,4,13,145,14
147-2,93,3,13,126,14
148-1,63,5,13,105,14
15-1,103,4,13,188,14
15-2,85,5,13,137,14
150-1,58,4,13,116,14
150-2,62,2,13,118,14
151-1,85,4,13,168,14
151-2,111,4,13,169,14
152-1,75,3,13,140,14
152-2,80,2,13,141,14
153-1,85,2,13,157,14
153-2,85,5,13,141,14
154-1,62,6,13,123,14
155-1,89,4,13,166,14
155-2,82,4,13,113,14
156-1,90,2,13,173,14
156-2,94,3,13,176,14
157-1,83,6,13,119,14
158-1,94,3,13,173,14
158-2,111,3,13,161,14
159-1,101,3,13,129,14
159-2,76,3,13,132,14
16-1,93,2,13,176,14
16-2,106,3,13,177,14
160-1,93,2,13,145,14
160-2,76,4,13,143,14
161-1,71,4,13,120,14
161-2,71,3,13,123,14
162-1,84,3,13,147,14
162-2,84,3,13,151,14
163-1,71,1,13,160,14
163-2,87,2,13,166,14
164-1,74,4,13,134,14
164-2,79,3,13,133,14
165-1,78,2,13,150,14
165-2,81,4,13,136,14
166-1,111,2,13,188,14
166-2,114,1,13,189,14
167-1,77,5,13,134,14
167-2,76,2,13,135,14
168-1,69,7,13,101,14
168-2,57,6,13,102,14
169-1,85,4,13,116,14
169-2,49,4,13,92,14
17-1,98,2,13,161,14
17-2,83,3,13,134,14
170-1,101,3,13,165,14
171-1,95,2,13,170,14
171-2,105,2,13,158,14
172-1,94,3,13,153,14
173-1,96,2,13,146,14
173-2,96,3,13,149,14
174-1,74,3,13,143,14
174-2,91,4,13,137,14
175-1,78,4,13,161,14
175-2,108,3,13,150,14
176-1,129,3,13,212,14
176-2,131,4,13,208,14
177-1,103,4,13,142,14
177-2,85,4,13,146,14
178-1,78,5,13,135,14
178-2,109,1,13,136,14
179-1,106,2,13,190,14
179-2,89,5,13,159,14
18-1,104,2,13,168,14
18-2,110,3,13,169,14
180-1,79,4,13,141,14
181-1,119,0,13,203,14
181-2,139,1,13,204,14
182-1,77,3,13,164,14
182-2,82,7,13,109,14
183-1,136,3,13,218,14
184-1,68,3,13,92,14
185-1,115,4,13,185,14
185-2,139,2,13,190,14
186-1,115,5,13,170,14
186-2,71,6,13,164,14
187-1,105,4,13,168,14
187-2,87,2,13,134,14
188-1,89,6,13,151,14
188-2,110,1,13,155,14
189-1,102,3,13,171,14
189-2,100,3,13,161,14
19-1,86,3,13,159,14
19-2,80,5,13,154,14
190-1,87,4,13,136,14
190-2,97,3,13,136,14
191-1,80,1,13,155,14
191-2,106,1,13,156,14
192-1,94,3,13,171,14
192-2,80,5,13,135,14
193-1,111,3,13,183,14
193-2,115,5,13,152,14
194-1,112,2,13,180,14
194-2,119,2,13,181,14
195-1,101,5,13,148,14
196-1,111,2,13,183,14
196-2,89,3,13,144,14
197-1,112,3,13,183,14
197-2,100,4,13,166,14
198-1,118,3,13,177,14
198-2,97,3,13,160,14
199-1,93,5,13,172,14
2-1,106,4,13,184,14
2-2,114,2,13,187,14
20-1,125,1,13,213,14
20-2,121,4,13,192,14
200-1,110,3,13,177,14
200-2,82,4,13,137,14
201-1,101,4,13,163,14
201-2,100,3,13,164,14
202-1,104,2,13,161,14
202-2,111,2,13,162,14
203-1,100,4,13,188,14
204-1,99,3,13,181,14
204-2,107,2,13,157,14
205-1,97,3,13,181,14
205-2,101,2,13,184,14
206-1,129,2,13,246,14
206-2,143,2,13,223,14
207-1,90,3,13,178,14
207-2,85,6,13,115,14
208-1,122,1,13,200,14
208-2,144,1,13,204,14
209-1,115,4,13,184,14
209-2,85,3,13,147,14
21-1,108,1,13,191,14
21-2,105,3,13,176,14
210-1,107,4,13,159,14
210-2,108,3,13,157,14
211-1,111,2,13,165,14
211-2,86,5,13,141,14
212-1,112,4,13,153,14
213-1,110,2,13,181,14
213-2,118,3,13,167,14
214-1,87,4,13,184,14
214-2,102,3,13,186,14
215-1,92,4,13,154,14
215-2,102,2,13,158,14
216-1,90,3,13,138,14
216-2,80,3,13,139,14
217-1,105,3,13,160,14
218-1,75,5,13,111,14
218-2,71,2,13,112,14
219-1,96,4,13,174,14
219-2,74,5,13,137,14
22-1,100,2,13,198,14
220-1,99,4,13,151,14
220-2,93,2,13,138,14
221-1,92,2,13,183,14
221-2,97,6,13,144,14
222-1,85,4,13,139,14
223-1,72,5,13,130,14
224-1,65,6,13,112,14
224-2,73,4,13,113,14
225-1,88,2,13,174,14
225-2,120,2,13,178,14
226-1,103,2,13,191,14
226-2,83,5,13,134,14
227-1,96,3,13,132,14
228-1,107,3,13,192,14
228-2,116,3,13,195,14
229-1,112,4,13,145,14
229-2,72,6,13,134,14
23-1,122,2,13,187,14
23-2,124,5,13,188,14
230-1,77,3,13,133,14
231-1,93,4,13,184,14
231-2,106,5,13,149,14
232-1,80,3,13,142,14
232-2,58,5,13,104,14
233-1,62,5,13,82,14
234-1,80,3,13,168,14
234-2,80,3,13,146,14
235-1,95,2,13,153,14
235-2,95,2,13,151,14
236-1,77,5,13,137,14
236-2,83,2,13,141,14
237-1,110,2,13,161,14
237-2,100,3,13,162,14
239-1,57,6,13,112,14
24-1,84,5,13,142,14
24-2,78,6,13,128,14
240-1,91,2,13,163,14
240-2,84,4,13,154,14
241-1,70,4,13,151,14
241-2,109,3,13,152,14
242-1,71,2,13,140,14
242-2,99,1,13,143,14
243-1,104,2,13,188,14
243-2,131,2,13,193,14
244-1,87,4,13,148,14
244-2,92,4,13,151,14
245-1,99,2,13,175,14
245-2,73,5,13,142,14
246-1,83,3,13,159,14
246-2,108,1,13,160,14
247-1,99,1,13,182,14
247-2,116,0,13,184,14
248-1,107,2,13,183,14
248-2,95,4,13,162,14
249-1,96,3,13,165,14
25-1,85,2,13,176,14
25-2,98,2,13,179,14
250-1,110,3,13,187,14
250-2,116,4,13,190,14
253-1,112,2,13,168,14
253-2,94,4,13,152,14
254-2,81,1,13,124,14
255-1,79,4,13,132,14
255-2,75,4,13,126,14
256-1,132,2,13,195,14
256-2,99,5,13,147,14
257-1,91,3,13,164,14
257-2,102,4,13,156,14
258-1,101,1,13,171,14
258-2,131,1,13,175,14
259-1,151,1,13,231,14
259-2,127,3,13,202,14
26-1,114,2,13,188,14
26-2,102,5,13,162,14
260-1,87,4,13,172,14
260-2,91,4,13,135,14
261-1,74,3,13,109,14
262-1,85,2,13,142,14
262-2,78,5,13,117,14
263-1,97,3,13,160,14
263-2,108,5,13,161,14
264-1,77,4,13,141,14
264-2,89,2,13,145,14
265-1,71,3,13,129,14
266-1,91,3,13,148,14
266-2,75,3,13,131,14
267-1,61,4,13,94,14
267-2,60,2,13,95,14
268-1,100,2,13,181,14
268-2,92,2,13,155,14
269-1,75,3,13,157,14
269-2,77,4,13,119,14
27-1,98,6,13,131,14
270-1,72,4,13,119,14
271-1,94,4,13,143,14
271-2,81,3,13,144,14
272-1,83,2,13,165,14
272-2,108,2,13,146,14
273-1,97,1,13,159,14
273-2,82,3,13,136,14
274-1,85,3,13,140,14
275-1,87,3,13,169,14
275-2,90,4,13,149,14
276-1,95,2,13,147,14
276-2,109,1,13,149,14
277-1,87,3,13,160,14
277-2,77,4,13,139,14
278-1,89,3,13,156,14
278-2,88,2,13,139,14
279-1,92,3,13,175,14
279-2,119,4,13,179,14
28-1,104,3,13,160,14
28-2,94,4,13,157,14
280-1,135,1,13,205,14
280-2,74,7,13,120,14
281-1,59,3,13,114,14
282-1,107,2,13,178,14
282-2,91,4,13,146,14
283-1,88,4,13,125,14
284-1,82,3,13,119,14
285-1,117,1,13,196,14
285-2,96,4,13,133,14
286-1,86,3,13,136,14
286-2,96,3,13,137,14
287-1,108,2,13,163,14
288-1,94,2,13,146,14
289-1,95,3,13,176,14
289-2,90,3,13,158,14
29-1,107,1,13,182,14
29-2,135,1,13,184,14
290-1,122,1,13,178,14
290-2,131,2,13,181,14
292-1,71,4,13,135,14
292-2,66,4,13,125,14
293-1,115,1,13,170,14
293-2,89,3,13,141,14
294-1,81,6,13,97,14
295-1,80,6,13,136,14
295-2,89,2,13,138,14
296-1,132,1,13,232,14
297-1,82,3,13,152,14
297-2,79,2,13,141,14
298-1,72,4,13,118,14
299-1,70,3,13,133,14
3-1,109,3,13,183,14
30-1,88,5,13,134,14
300-1,129,0,13,198,14
300-2,90,4,13,116,14
302-1,60,4,13,128,14
303-1,104,3,13,175,14
303-2,97,4,13,178,14
304-1,94,3,13,175,14
304-2,94,3,13,177,14
305-1,80,5,13,147,14
305-2,104,4,13,148,14
306-1,130,1,13,185,14
306-2,91,6,13,142,14
307-1,131,0,13,205,14
307-2,92,7,13,147,14
308-1,86,5,13,112,14
31-1,108,1,13,160,14
310-1,77,4,13,129,14
310-2,65,5,13,101,14
311-1,102,2,13,191,14
311-2,99,5,13,160,14
312-1,91,5,13,157,14
312-2,80,4,13,137,14
313-1,97,4,13,193,14
314-1,88,3,13,164,14
314-2,77,6,13,142,14
315-1,92,2,13,166,14
315-2,75,4,13,144,14
316-1,83,4,13,138,14
316-2,69,3,13,142,14
317-1,123,1,13,165,14
317-2,68,6,13,123,14
318-1,73,5,13,110,14
319-1,105,3,13,197,14
319-2,115,3,13,170,14
32-1,131,1,13,207,14
32-2,115,3,13,181,14
320-1,122,1,13,205,14
320-2,112,2,13,208,14
321-1,83,5,13,115,14
322-1,77,3,13,131,14
322-2,79,2,13,137,14
323-1,110,3,13,157,14
323-2,104,4,13,162,14
324-1,100,3,13,155,14
324-2,90,3,13,156,14
325-1,75,3,13,134,14
325-2,80,5,13,132,14
326-1,82,1,13,195,14
326-2,92,4,13,136,14
327-1,69,6,13,92,14
328-1,108,1,13,196,14
328-2,119,2,13,197,14
329-1,117,3,13,182,14
329-2,107,3,13,186,14
33-1,98,2,13,157,14
33-2,61,6,13,96,14
330-1,83,2,13,124,14
331-1,101,2,13,187,14
332-1,89,0,13,164,14
332-2,96,4,13,151,14
333-1,89,3,13,163,14
333-2,98,3,13,166,14
334-1,81,2,13,146,14
334-2,88,1,13,147,14
335-1,114,1,13,192,14
335-2,120,4,13,172,14
336-1,96,2,13,163,14
336-2,96,2,13,164,14
337-1,87,2,13,126,14
337-2,81,4,13,127,14
338-1,89,3,13,189,14
338-2,91,3,13,143,14
339-1,74,2,13,146,14
34-1,92,5,13,153,14
34-2,104,2,13,153,14
340-1,80,3,13,168,14
340-2,83,3,13,171,14
341-1,99,3,13,177,14
341-2,88,3,13,159,14
342-1,135,0,13,207,14
342-2,115,4,13,170,14
343-1,105,2,13,156,14
343-2,88,4,13,149,14
344-1,116,1,13,190,14
344-2,78,4,13,143,14
345-1,99,2,13,152,14
345-2,94,0,13,151,14
346-1,66,6,13,100,14
346-2,67,3,13,101,14
347-1,88,4,13,139,14
347-2,86,2,13,140,14
348-1,85,2,13,186,14
348-2,100,3,13,173,14
349-1,95,5,13,141,14
350-1,101,1,13,158,14
350-2,115,2,13,163,14
351-1,87,3,13,120,14
351-2,66,4,13,119,14
352-1,109,2,13,160,14
352-2,88,3,13,150,14
353-1,114,1,13,150,14
353-2,84,5,13,143,14
354-1,116,2,13,177,14
354-2,82,4,13,134,14
355-1,106,2,13,173,14
355-2,106,1,13,174,14
356-1,93,1,13,181,14
356-2,102,1,13,185,14
357-1,95,3,13,153,14
357-2,107,1,13,154,14
358-1,83,4,13,125,14
359-1,108,3,13,170,14
359-2,81,5,13,145,14
36-1,140,1,13,209,14
36-2,110,4,13,161,14
360-1,73,3,13,141,14
361-1,75,4,13,126,14
361-2,61,4,13,127,14
362-1,99,2,13,173,14
362-2,94,5,13,138,14
363-1,111,1,13,182,14
363-2,95,3,13,155,14
364-1,71,4,13,114,14
365-1,109,1,13,170,14
365-2,81,5,13,125,14
366-1,114,2,13,190,14
366-2,102,4,13,194,14
367-1,90,4,13,171,14
367-2,91,5,13,173,14
368-1,102,2,13,158,14
368-2,108,2,13,160,14
369-1,89,6,13,136,14
369-2,88,4,13,140,14
37-1,106,4,13,162,14
37-2,98,4,13,165,14
370-1,87,3,13,140,14
370-2,67,3,13,108,14
371-1,59,4,13,120,14
372-1,108,1,13,215,14
372-2,129,4,13,194,14
373-1,80,4,13,126,14
373-2,88,3,13,128,14
374-1,73,4,13,141,14
374-2,113,2,13,145,14
375-1,80,2,13,136,14
375-2,72,4,13,102,14
376-1,61,4,13,132,14
376-2,72,4,13,123,14
377-1,91,3,13,162,14
377-2,118,0,13,163,14
378-1,88,2,13,162,14
378-2,100,3,13,144,14
379-1,94,2,13,187,14
379-2,101,5,13,149,14
38-1,121,5,13,161,14
38-2,87,4,13,167,14
380-1,127,1,13,222,14
381-1,111,1,13,190,14
381-2,129,1,13,192,14
382-1,87,4,13,128,14
382-2,93,2,13,129,14
383-1,82,5,13,156,14
383-2,85,2,13,154,14
384-1,72,3,13,126,14
384-2,68,4,13,104,14
385-1,103,2,13,165,14
385-2,100,2,13,160,14
386-1,90,6,13,148,14
386-2,70,5,13,139,14
387-1,51,5,13,99,14
388-1,78,3,13,130,14
388-2,77,3,13,130,14
389-1,79,3,13,144,14
389-2,77,6,13,125,14
39-1,98,3,13,185,14
39-2,125,3,13,189,14
390-1,113,2,13,209,14
390-2,113,4,13,165,14
391-1,97,3,13,138,14
392-1,96,3,13,154,14
393-1,88,3,13,145,14
393-2,109,2,13,148,14
394-1,64,4,13,114,14
394-2,65,3,13,115,14
395-1,92,2,13,183,14
395-2,95,6,13,142,14
396-1,86,2,13,165,14
396-2,82,4,13,166,14
397-1,96,1,13,180,14
397-2,85,3,13,132,14
398-1,75,6,13,124,14
398-2,79,4,13,126,14
399-1,97,1,13,159,14
399-2,86,4,13,135,14
4-1,84,4,13,163,14
4-2,103,4,13,164,14
40-1,95,4,13,155,14
40-2,130,3,13,158,14
400-1,86,3,13,157,14
400-2,106,2,13,153,14
401-1,84,3,13,152,14
401-2,106,2,13,152,14
402-1,66,6,13,119,14
402-2,77,4,13,108,14
403-1,114,1,13,179,14
403-2,62,5,13,92,14
404-1,94,2,13,169,14
405-1,79,3,13,123,14
405-2,75,3,13,127,14
406-1,82,5,13,119,14
406-2,60,4,13,124,14
407-1,81,3,13,117,14
408-1,87,2,13,161,14
409-1,103,1,13,185,14
409-2,111,3,13,186,14
41-1,139,2,13,208,14
410-1,112,2,13,185,14
410-2,114,2,13,186,14
411-1,161,0,13,263,14
411-2,100,4,13,133,14
412-1,88,2,13,171,14
412-2,72,4,13,164,14
413-1,102,3,13,159,14
413-2,104,3,13,162,14
414-1,82,4,13,159,14
414-2,98,2,13,160,14
415-1,98,3,13,149,14
415-2,101,3,13,150,14
416-1,83,6,13,144,14
417-1,119,3,13,194,14
417-2,81,5,13,136,14
418-1,127,1,13,200,14
418-2,107,3,13,186,14
419-1,92,3,13,164,14
419-2,96,2,13,149,14
42-1,70,4,13,138,14
42-2,84,6,13,119,14
420-1,99,3,13,171,14
420-2,105,2,13,173,14
421-1,93,3,13,174,14
421-2,110,5,13,170,14
422-1,81,2,13,164,14
422-2,79,6,13,127,14
423-1,80,4,13,129,14
424-1,65,5,13,136,14
425-1,99,3,13,186,14
425-2,103,3,13,171,14
426-1,99,2,13,187,14
426-2,98,4,13,170,14
427-1,90,4,13,132,14
428-1,61,5,13,80,14
429-1,79,1,13,174,14
429-2,111,1,13,176,14
43-1,86,2,13,148,14
43-2,94,3,13,136,14
430-1,75,4,13,139,14
431-1,113,1,13,178,14
431-2,106,1,13,182,14
432-1,80,3,13,161,14
433-1,84,4,13,154,14
434-1,93,1,13,170,14
434-2,79,5,13,105,14
435-1,116,1,13,223,14
435-2,100,6,13,146,14
436-1,100,1,13,145,14
436-2,95,2,13,147,14
437-1,85,3,13,152,14
437-2,69,4,13,106,14
438-1,89,2,13,183,14
438-2,109,3,13,179,14
439-1,84,3,13,112,14
439-2,67,3,13,116,14
44-1,122,2,13,212,14
440-1,76,5,13,150,14
440-2,71,4,13,120,14
441-1,70,2,13,115,14
441-2,74,3,13,116,14
442-1,89,3,13,141,14
443-1,82,3,13,120,14
444-1,111,2,13,178,14
444-2,99,3,13,184,14
445-1,97,2,13,170,14
445-2,105,3,13,163,14
446-1,92,3,13,168,14
446-2,90,5,13,135,14
447-1,110,3,13,166,14
447-2,92,6,13,152,14
448-1,115,1,13,190,14
449-1,69,4,13,136,14
449-2,59,3,13,113,14
45-1,84,3,13,158,14
450-1,108,2,13,183,14
450-2,83,5,13,133,14
451-1,93,3,13,172,14
451-2,92,5,13,134,14
453-1,74,3,13,130,14
453-2,98,1,13,132,14
454-1,107,1,13,192,14
454-2,109,4,13,144,14
455-1,62,3,13,132,14
455-2,73,5,13,135,14
456-1,93,4,13,165,14
456-2,112,1,13,169,14
457-1,84,4,13,148,14
457-2,67,8,13,125,14
458-1,86,1,13,163,14
458-2,83,2,13,122,14
459-1,74,4,13,145,14
46-1,109,1,13,189,14
46-2,131,2,13,192,14
460-1,128,1,13,205,14
460-2,138,3,13,206,14
461-1,82,2,13,133,14
461-2,81,3,13,135,14
462-1,78,4,13,115,14
463-1,93,3,13,166,14
463-2,104,3,13,167,14
464-1,128,2,13,191,14
464-2,120,2,13,193,14
465-1,94,2,13,177,14
466-1,123,2,13,193,14
466-2,92,5,13,121,14
467-1,85,5,13,140,14
467-2,75,6,13,133,14
468-1,96,4,13,150,14
468-2,103,2,13,148,14
469-1,92,1,13,184,14
469-2,110,2,13,180,14
47-1,80,3,13,138,14
47-2,99,2,13,140,14
470-1,88,2,13,141,14
470-2,95,2,13,142,14
472-1,99,4,13,132,14
472-2,62,6,13,109,14
473-1,59,4,13,125,14
473-2,81,2,13,126,14
474-1,86,3,13,145,14
474-2,102,1,13,146,14
475-1,93,5,13,124,14
475-2,88,5,13,127,14
476-1,82,2,13,152,14
476-2,85,3,13,152,14
477-1,89,2,13,172,14
477-2,86,3,13,157,14
479-1,101,3,13,168,14
479-2,109,3,13,170,14
48-1,97,3,13,167,14
48-2,97,3,13,153,14
480-1,86,3,13,152,14
480-2,101,2,13,156,14
481-1,91,3,13,155,14
481-2,79,4,13,158,14
482-1,101,1,13,170,14
482-2,114,0,13,160,14
483-1,108,3,13,178,14
483-2,103,1,13,181,14
484-1,101,4,13,187,14
484-2,118,3,13,168,14
485-1,94,4,13,160,14
485-2,116,1,13,161,14
486-1,121,2,13,231,14
486-2,103,4,13,187,14
487-1,91,5,13,134,14
487-2,73,4,13,102,14
488-1,131,4,13,198,14
488-2,88,6,13,166,14
489-1,102,3,13,143,14
49-1,115,3,13,195,14
49-2,119,5,13,197,14
490-1,86,2,13,157,14
490-2,92,2,13,160,14
491-1,102,3,13,149,14
492-1,84,3,13,190,14
492-2,99,4,13,191,14
493-1,83,2,13,157,14
493-2,105,1,13,160,14
494-1,102,3,13,148,14
494-2,95,3,13,149,14
495-1,95,3,13,186,14
495-2,102,5,13,170,14
496-1,108,2,13,205,14
496-2,159,3,13,211,14
497-1,76,3,13,141,14
497-2,88,1,13,142,14
498-1,115,2,13,201,14
498-2,85,6,13,139,14
499-1,92,2,13,138,14
499-2,71,1,13,142,14
5-1,98,3,13,157,14
5-2,107,5,13,142,14
50-1,147,2,13,230,14
50-2,123,4,13,223,14
500-1,100,4,13,142,14
500-2,88,2,13,146,14
501-1,107,0,13,178,14
501-2,80,7,13,153,14
502-1,99,2,13,164,14
502-2,114,4,13,165,14
503-1,86,3,13,160,14
503-2,101,1,13,161,14
504-1,80,2,13,154,14
505-1,101,4,13,156,14
505-2,114,2,13,159,14
506-1,111,3,13,195,14
506-2,93,3,13,165,14
507-1,98,3,13,185,14
507-2,123,1,13,189,14
508-1,130,2,13,173,14
508-2,91,3,13,158,14
509-1,113,2,13,179,14
509-2,83,4,13,163,14
51-1,109,3,13,168,14
51-2,99,3,13,161,14
510-1,83,3,13,154,14
511-1,89,3,13,160,14
512-1,92,5,13,115,14
513-1,106,1,13,189,14
514-1,96,3,13,163,14
514-2,86,5,13,135,14
515-1,108,2,13,173,14
515-2,109,3,13,176,14
516-1,148,2,13,226,14
516-2,143,6,13,202,14
517-1,92,2,13,199,14
517-2,128,2,13,200,14
518-1,76,3,13,168,14
518-2,107,2,13,170,14
519-1,105,4,13,150,14
519-2,87,3,13,149,14
52-1,120,3,13,154,14
52-2,112,2,13,158,14
520-1,88,5,13,162,14
520-2,92,4,13,136,14
521-1,133,1,13,209,14
521-2,99,3,13,164,14
522-1,101,1,13,177,14
522-2,113,4,13,179,14
523-1,106,2,13,184,14
523-2,104,4,13,186,14
524-1,105,3,13,177,14
524-2,54,5,13,159,14
525-1,97,4,13,166,14
526-1,61,4,13,164,14
526-2,92,1,13,165,14
527-1,104,5,13,165,14
527-2,91,3,13,169,14
528-1,100,1,13,165,14
528-2,97,2,13,169,14
529-1,79,3,13,127,14
529-2,80,1,13,131,14
53-1,99,2,13,173,14
53-2,126,5,13,164,14
530-1,98,4,13,183,14
531-1,103,2,13,167,14
531-2,90,3,13,163,14
532-1,95,4,13,155,14
533-1,89,4,13,156,14
533-2,115,0,13,157,14
534-1,114,1,13,209,14
534-2,119,4,13,191,14
535-1,87,3,13,146,14
535-2,102,3,13,147,14
536-1,114,1,13,191,14
536-2,100,3,13,191,14
537-1,117,0,13,176,14
538-1,124,3,13,181,14
538-2,89,4,13,154,14
539-1,112,1,13,190,14
539-2,100,4,13,153,14
540-1,89,5,13,130,14
541-1,104,3,13,157,14
541-2,94,3,13,137,14
542-1,126,2,13,192,14
542-2,72,7,13,95,14
543-1,67,5,13,95,14
544-1,92,3,13,150,14
544-2,75,5,13,130,14
545-1,91,3,13,171,14
545-2,95,2,13,158,14
546-1,110,3,13,200,14
547-1,88,5,13,134,14
547-2,80,4,13,132,14
548-1,56,6,13,118,14
549-1,99,3,13,187,14
549-2,115,2,13,179,14
55-1,96,1,13,161,14
55-2,90,4,13,151,14
551-1,131,3,13,192,14
551-2,115,5,13,170,14
552-1,115,1,13,172,14
552-2,97,3,13,149,14
553-1,97,1,13,189,14
553-2,101,3,13,175,14
554-1,89,2,13,148,14
554-2,93,3,13,124,14
555-1,101,3,13,167,14
555-2,75,6,13,132,14
556-1,88,4,13,152,14
556-2,85,4,13,153,14
557-1,141,1,13,226,14
558-1,109,2,13,201,14
558-2,107,4,13,194,14
559-1,84,3,13,158,14
559-2,91,3,13,159,14
56-1,89,3,13,162,14
56-2,85,5,13,142,14
560-1,99,2,13,183,14
560-2,102,4,13,184,14
561-1,86,3,13,163,14
561-2,82,4,13,157,14
562-1,121,1,13,235,14
562-2,125,2,13,196,14
563-1,83,2,13,157,14
563-2,85,4,13,145,14
564-1,114,1,13,185,14
564-2,83,5,13,180,14
565-1,65,3,13,119,14
567-1,86,4,13,171,14
567-2,106,3,13,166,14
569-1,71,5,13,130,14
57-1,80,3,13,128,14
570-1,122,3,13,199,14
570-2,131,3,13,190,14
571-1,118,2,13,187,14
572-1,65,6,13,113,14
573-1,110,1,13,187,14
573-2,99,4,13,162,14
574-1,88,2,13,180,14
574-2,83,4,13,109,14
575-1,67,3,13,139,14
575-2,82,3,13,140,14
576-1,125,3,13,202,14
576-2,98,2,13,161,14
577-1,62,6,13,121,14
579-1,107,4,13,161,14
58-1,71,5,13,107,14
580-1,126,1,13,227,14
580-2,113,5,13,182,14
581-1,118,1,13,187,14
581-2,113,3,13,188,14
582-1,111,1,13,163,14
582-2,120,1,13,164,14
583-1,65,6,13,111,14
584-1,73,4,13,142,14
584-2,93,1,13,146,14
585-1,77,5,13,143,14
585-2,87,4,13,147,14
586-1,92,3,13,152,14
586-2,100,1,13,153,14
587-1,114,2,13,191,14
587-2,116,2,13,192,14
588-1,72,4,13,142,14
589-1,78,4,13,138,14
59-1,76,5,13,129,14
59-2,73,2,13,128,14
590-1,98,3,13,170,14
591-1,91,3,13,135,14
592-1,111,1,13,185,14
592-2,94,3,13,172,14
593-1,92,3,13,164,14
593-2,104,3,13,154,14
594-1,89,4,13,143,14
595-1,92,2,13,180,14
595-2,121,2,13,182,14
596-1,83,2,13,160,14
596-2,97,3,13,162,14
597-1,114,1,13,189,14
597-2,102,2,13,164,14
598-1,53,5,13,118,14
599-1,120,3,13,172,14
599-2,88,4,13,171,14
6-1,87,4,13,135,14
60-1,124,2,13,222,14
600-1,116,2,13,174,14
601-1,118,1,13,195,14
601-2,128,2,13,196,14
602-1,99,3,13,186,14
602-2,102,4,13,159,14
603-1,109,1,13,194,14
603-2,103,3,13,179,14
604-1,100,4,13,154,14
604-2,74,6,13,131,14
605-1,107,3,13,159,14
605-2,98,2,13,161,14
606-1,106,2,13,185,14
606-2,93,4,13,189,14
607-1,87,4,13,149,14
608-1,100,0,13,164,14
608-2,98,4,13,157,14
609-1,101,3,13,162,14
609-2,104,1,13,166,14
61-1,133,4,13,240,14
61-2,141,2,13,207,14
610-1,78,4,13,126,14
610-2,81,3,13,129,14
611-1,121,1,13,191,14
611-2,103,2,13,195,14
612-1,101,2,13,181,14
612-2,111,1,13,172,14
613-1,96,2,13,177,14
614-1,83,4,13,158,14
615-1,95,3,13,175,14
615-2,104,3,13,174,14
616-1,70,2,13,137,14
616-2,76,3,13,133,14
617-1,69,3,13,151,14
617-2,79,3,13,153,14
618-1,98,2,13,146,14
618-2,94,3,13,150,14
619-1,56,4,13,124,14
62-1,80,6,13,129,14
620-1,115,1,13,248,14
620-2,74,8,13,104,14
622-1,102,2,13,179,14
622-2,110,2,13,180,14
623-1,120,1,13,206,14
623-2,96,6,13,126,14
624-1,107,2,13,183,14
624-2,112,1,13,186,14
625-1,62,4,13,121,14
627-1,64,5,13,124,14
628-1,99,3,13,158,14
628-2,92,2,13,161,14
629-1,102,2,13,172,14
629-2,85,4,13,173,14
63-1,97,3,13,165,14
63-2,104,3,13,166,14
630-1,114,3,13,172,14
631-1,111,3,13,171,14
631-2,96,3,13,149,14
632-1,89,4,13,138,14
632-2,96,3,13,139,14
633-1,89,3,13,158,14
633-2,92,6,13,159,14
634-1,94,3,13,162,14
634-2,92,4,13,140,14
635-1,83,5,13,162,14
635-2,91,5,13,163,14
636-1,120,2,13,208,14
636-2,141,2,13,200,14
64-1,62,5,13,110,14
64-2,68,4,13,112,14
65-1,101,4,13,166,14
65-2,114,4,13,168,14
66-1,62,5,13,142,14
67-1,123,2,13,208,14
67-2,110,4,13,202,14
68-1,118,3,13,214,14
68-2,134,3,13,217,14
69-1,116,3,13,182,14
69-2,94,5,13,116,14
7-1,98,4,13,178,14
7-2,105,4,13,180,14
70-1,88,6,13,135,14
71-1,87,5,13,147,14
72-1,69,4,13,154,14
73-1,94,5,13,158,14
73-2,114,3,13,162,14
74-1,86,3,13,178,14
74-2,119,2,13,165,14
75-1,77,4,13,137,14
75-2,98,3,13,138,14
76-1,119,1,13,191,14
76-2,118,3,13,181,14
77-1,93,5,13,164,14
77-2,108,3,13,167,14
78-1,119,4,13,196,14
78-2,107,3,13,151,14
7894-1,103,3,13,169,14
7894-2,88,6,13,176,14
7895-1,111,3,13,172,14
7895-2,121,3,13,168,14
7896-1,121,2,13,182,14
7896-2,128,3,13,190,14
7897-1,97,3,13,133,14
7898-1,111,5,13,207,14
7898-2,112,3,13,212,14
79-1,114,2,13,169,14
79-2,123,1,13,172,14
7900-1,96,4,13,155,14
7900-2,110,5,13,155,14
7901-1,104,5,13,161,14
7901-2,95,4,13,163,14
